Unnamed: 0,Unnamed: 0,Date,Reviews,Ratings,Serial,Name
4914,24,09-Jul-17,"Earlier in the month of June I wrote a stellar review of the Sales Team of Frisco Dodge which I now must ""Retract in Warning"" due to the conclusion of a recently purchased factory ordered Challenger 392 vehicle on June 29th. Once my newly order vehicle came in and the financing stage took place all ethical honest salesman ship went to ""xxxx in a hand basket"". I requested 84 month financing approval before the delivery to estimate my down payment, I have another vehicle I need to purchase a Jeep Grand Cherokee for my college daughter next spring. I was told by one of their Sales Managers due to my credit score, which was over 700, that the best rate available to me from the lender was 4.66% a week before the car came in for delivery from the factory. I then suggested to him that I should personally seek out my own lending because I have had lower rates offered in the past 5 years with 3 previous New Dodge purchases without any question of my credit being an issue. However I was advised in the sincerest way, by that Sales Manager that ""only our dealership can get you the best rate possible because we do so much volume business with these lenders everyday and have a special business relationship with them, and going direct yourself will only end up with a higher rate than the one now offered and I would only be wasting my time"".

So being the ethical trusting business man and Decorated Veteran I am, I took him at his word as being truthful and did not give the rate he offered another thought. Then when the car came in from order and I got into the financing office with their Finance Manager he said the same thing but with a twist.... differently, my daughter a Psychology Major working toward her Masters degree at UT Southwestern caught his statement then, as being different than the one given just a week before when the Sales Manager had deterred me from seeking out my own financing in discussion about getting a lower available rate.  Pressed for time, I signed the paperwork and bought the car along with very unusual pressure to buy (3) different extended warranties, one that cost $1,820 needed due to what was described as the 3 complex computer systems in the Dodge 392 Challenger that may fail at sometime in the future, making me think why would Dodge design a defective vehicle that requires additional warranties within the first 7 years of ownership? But I purchased the warranties with his assurance that I could request a refund if I changed my mind.  Then after the weekend I bought the car I called ""The Mechanic Extended Warranty Company's"" service center and found it to be in Monterrey Mexico, where I was on hold for over 25 minutes just to speak to someone in customer service who said I did not have a warranty in the system! 

Now back to the financing issue, making any false statements of material known fact when dealing with money, or property is the very definition of FRAUD. The absolute best rate that both the Sales and Finance Manager said was available to me at 4.66% due to my credit, was a blatant lie. I called the Credit Union where they financed the vehicle after the weekend, just two business days after the purchase date and found out that if I applied through them directly with them looking at my credit application on file from the Frisco Dodge Dealer I would have received rate of 3.46% for 84 months with no application fees! That over the 84 months of the loan is a savings of over $3,000! 

I further found out that the dealer after getting the approval for me before the vehicle had arrived at the dealership, and rate announced to them from the Credit Union of the available 3.46% marked it up and sold the note back to the Credit Union for a fee plus to spread rate of the difference between the 3.46% and 4.66%, intentionally and falsely misinforming me not once, but several times, by two different Frisco Dodge Managers. Lesson leaned, I should have trusted my first instincts of taking the time to apply for my own financing when the rate of 4.66% sounded far to high for my income and credit score. But I am happy to say that once the Credit Union Management found about about the multiple misstatements and all the false communications provided to me by the Frisco Dodge Team regarding the financing in this transaction they stepped up for me and are now in the process of rewriting the note at the lower qualified rate of 3.46% for the 84 months. Thank you Credit Union for your ethical Customer Care!

That is not all, I have now for the entire week since taking possession of the new car sent seven (7) separate emails to their New Car Sales Director to cancel all three of the warranties purchased after finding out the one with The Mechanic Service Contract is customer serviced out of this country, and the others upon closer inspection and research are basically useless to me for what they covered or protected and still have no response from him on this matter. Warranties purchased at Auto Dealerships by law are refundable and cancel-able upon written request by the consumer, I have been told by both the Texas Attorney Generals Consumer Complaints Office and The Texas Motor Vehicle Enforcement Division in Austin, of which this morning I have filed complaints to both about this whole mess of a new car purchase from Frisco Dodge.

While the Service Department at Frisco Dodge has been great with my last vehicle purchase now one (1) year later, if it takes deceptive sales practices and direct lies to simple questions to purchase a vehicle I can no longer recommend this dealership to anyone..... ""Caveat Emptor"" (Latin phrase for, Let the Buyer Beware). I am certain that other Dodge dealerships in the Dallas / Ft Worth area have both ethical sales practices rather than thinking the consumer is stupid or uneducated and won't find out the truth, which inevitably always comes to light in business. Do your due diligence before you buy a Dodge, to find the dealer you can trust, I myself even if they now offered me a FREE vehicle after this experience to go back to Frisco Dodge would not even consider accepting it, for fear that something hidden and supposedly unknown to me would be wrong with the offer. 

BD McGann / Prosper, Texas",1,339,Texas_without_threshold\Chrysler63 Reviews of Frisco Chrysler Dodge Jeep Ram.csv
3912,203,08-Jul-17,"I did lots of research on the VEHICLE I wanted... but I didn't do enough on the DEALER.



I purchased a 2017 Chevrolet equinox  07/06/2017 and the advertised sale price online was $19,800. When I got home, I realized the sale price on the contract said $22,800 which is $3000 above the Internet price. The next day I called the dealership and let them know why was the sale price change from $19,800 to $22,800 and they stated because there was a mandatory warranty that I had to purchase. I advised them that I didn't want that warranty and they told me it was mandatory or else they weren't going to be able to honor the Internet price. I let them know that they can't force me to purchase a warranty or service contract if I don't want to and they simply stated that it was too late I already agreed and signed the contract. I know it was my fault for not verifying the numbers on the contract but this dealership operates with deceptive practices in order to increase their profits and they hide everything from you and just make you sign really quick. By law warranties are free and service contract should be charged as a separate line item on the contract instead of increasing the sale price of the vehicle. I am in the process of filing a complaint with the OCCC, CFPB, and DMV to expose these illegal practices.",1,290,Texas_without_threshold\Chrysler214 Reviews of Gulfgate Dodge Chrysler Jeep Ram.csv
17517,1,01-Jul-17,I spoke to the owner Gabby who guaranteed me that if i came down with my documentation and the advertsied $29 down payment as shown on tv that id drive off the lot. That they didnt care about bad credit bankruptcy or divorce that id still get a car. After i told her my credit was bad i made an appointment and wenr down there druving for an hour from 1960 and 45 only to get there and he (Harry) tell me she misrepresented herself and that i needed a large down payment or a cosigner and didnt qualify because of my credit. ,1,1045,Texas_without_threshold\Mitsubishi3 Reviews of LaPorte Mitsubishi.csv
12823,8,29-Jun-17,"I bought a 2015 Q50. I like the car but my experience with the finance person (Tran) was not very enjoyable. I was ripped off with all the extra add ons she added to my contract. You better be careful when dealing with her. She took $467.00 from my down payment to payoff my trade-in,but the payoff was only $390.00 so what happened to  the $70.00 difference. How about a refund? I bought the car on May 26th and they took out my first payment on June 1st. I probably need to make a call to the Texas Attorney General to see if this is legal. Just be aware of financing at this dealership. My wife and I felt very pressured to make the purchase.",2,748,Texas_without_threshold\INFINITI19 Reviews of Clear Lake INFINITI.csv
542,8,24-Jun-17,"I inquired about an MDX at 40,997. Got a response and all was well. All the sudden there was a ""mistake made"" and the car price was raised to 44995. Autonation audi plano does not stand by their advertised prices. Bait you with one price, switch it to another.",1.2,21,Texas_without_threshold\Audi43 Reviews of Audi Plano.csv
23775,30,21-Jun-17," Buyers be aware, and be very careful!!!I just purchased a 2016 BMW from volvo of san antonio, part of the principle auto family. I inquired about the vehicle by contacting Ray Aguilar, one the sales associate's at the Volvo center, he asked me to go in for the test drive, after the test drive i asked him about the warranty on the BMW and he said that all the warranties are transferable to the new buyer but after the sale, i found out that was not true and the brach manager refused to honor the sale person's word. the finance manager quoted me an offer from one the banks and i agreed but after signing the proper paper work and taking my down payment, he changed the story and made me to sign new paperwork with a higher interest rate and when i asked to be let out of the deal, he refused to do so. please be very careful when dealing with this dealership.
",1.3,1337,Texas_without_threshold\Volvo78 Reviews of Volvo of San Antonio.csv
4768,24,13-Jun-17,"To start off my own bank approve me for the loan but I didn't know that until they sent me a letter stating the approval loan had expire. The finance offer had me thinking he was going to place me in super nice vehicle. Come to find out the finance offer place me in vehicle that used for demo driving for  Nyle Maxwel. My contract states that I received a brand new vehicle (not at all) Vehicle had 3,000 on it. So the Sirius satellite radio has been used by the worker I'm going to assume one of the worker activate .So they only want to give me 90days. I'll be contacting attorney ,my bank capitol 1 and Santander who I received the loan from.",1.4,332,Texas_without_threshold\Chrysler55 Reviews of Nyle Maxwell Chrysler Dodge Jeep Ram of Austin.csv
12114,4,09-Jun-17,Sales person ran my credit after asking several times NOT to because I was approved already with my bank not using Hyundai financing - lied to me and ran my credit All I ask for was a price to give to the bank,1,707,Texas_without_threshold\Hyundai16 Reviews of Texan Hyundai.csv
12222,15,09-Jun-17,"Worst treatment I have ever had buying a new Hyundai.  Out the door Sheet confusing and misleading. Pressure and bullied to sign agreements.  When I refused to buy 2,500 extended warranties.  Finance Manager switched from Hyundai finance at 3.9% rate to Capital One with rate, of 4.9% rate.  I have used Hyundai finance on both of my previous purchases.  Pressured to drive new Santa Fe home that day without insurance. I gave 7, 000 down payment. I will let everyone  I know, thru every means available never to go to Hiley Hyundai . I rate them a minus 5 in every area.",1.2,715,Texas_without_threshold\Hyundai21 Reviews of Hiley Hyundai.csv
211,16,02-Jun-17,"I purchased a 2014 Acura MDX from them in March. Here are the issues I faced that you should consider and be aware of:

1) Do not purchase Acuracare from them. They quoted about $3000 and sold it to me for $1,900. The same evening I checked online and was able to easily get the same coverage for $1200.

2) The folks at financing are not truthful. It is one thing to make a profit and another to lie. They implied to me that a lender would provide me a better rate if I purchased Acuracare. That is not true. The dealership chooses to provide a better rate (that is already offered by the lender based on your credit) if you purchase Acuracare at an exorbitant rate from them.

3) The finance department is absolutely unresponsive if you decide to cancel any of the services. You can cancel Acuracare within 60 days and I cancelled it within 14 days. They take 6-8 weeks to process the cancellation in the first place. It has been more than 8 weeks and they are yet to process the refund and they do not respond to calls or emails.

4) Take a good mechanic along to purchase any used vehicle. I purchased a 2014 MDX and I found out (when the car was being inspected for our relocation) that it had had multiple paint jobs all around that was due to body damange and this was hidden by the dealership. They had sold the car in 2014 and maintained it since then and were aware of all the damage.",1.4,3,Texas_without_threshold\Acura34 Reviews of Sterling McCall Acura.csv
12146,2,01-Jun-17,"Last Monday May 29th I found in their website a Hyundai Santa Fe 2016 for $14,211.00 so I went there to take a look. The first thing I asked for was if that was the right price, the sales person Savannah Francis, said yes! It's, please take a test drive, and asked for my driver's license, she took a copy, and return with the car keys. After a test drive a said, fine I will take the car, then she called the ""manager"" Jason Bell, he asked me about my credit score because the vehicle price depends on how my credit is. After a long time he returned with a statement showing me a price for more than $20,000.00 before tax. After that they even tried to hide some kind of insurance that inflates the final price about $25,000.00 the finance man said if you want to buy the car you've to buy the extra unnecessary insurance. At the end I buy nothing, but some people didn't check what they hide into? the final contract, and finished paying a really high price. They have to show up, the right price, the interest rate, and not to take advantage of the poor people.",1,709,Texas_without_threshold\Hyundai18 Reviews of McCombs Superior Hyundai.csv
12774,5,24-May-17,"It's been a year, with yet no follow-up from the owner, manager nor the finance manager who ran our credit 33 time!  We had excellent credit with a pre-approved letter from our bank in hand for a $40,000 car.  Hyundia of Longview finance manager ask to run our credit ONCE in-house for a $200 kick-back for themselves. We agreed once but had no idea we would receive 33 letters where they helped themselves to our good credit.  Multiple promises from their finance manager, a visit with their manager and emails to the owner, all promising to fix 33 credit checks on our credit report.  This week is a year and STILL NO PROMISE fulfilled.  Our credit reports still show the party Hyundai of Longview enjoyed at our expense. Yes, we got a car with no money down.  It was suppose to be a great experience for our daughter's first car.  Thanks to Hyundia of Longview it will be a 7 year nightmare. We guess this will be on our credit reports for 7 years thanks to them....6 more years to go!!!!! DO NOT TRUST THIS COMPANY, THEY LIE!!! ",1,744,Texas_without_threshold\Hyundai8 Reviews of Hyundai of Longview.csv
17464,0,09-May-17,"I have never been lied to or treated with such disrespect, it’s disgusting.

I wasn’t looking to purchase a new car until the end of the year because I still have to pay off my current car which I am giving to my mother as a gift. A salesperson that I met off the lot couldn’t wait and was trying to make something happen. 

The saleswoman was trying to run my credit way to soon before we even agreed on final numbers. After agreeing to the final numbers in writing and double checking, I finally agreed to give her my credit my info. She told to me to come pick up the car after work and to sign some more paperwork. When I arrived, they ADDED another $5,000.00 to the PRICE. When I told her that this was wrong, she tried to tell me that I didn’t understand or I was confused about the deal. After calling her out on that BS, she admitted that she misunderstood her GM Bob and that this was the new deal. She apologized but kept trying to close the deal with no hesitation. I was upset because I would have never given my credit information or pursue the vehicle for that price. It was a HARD inquiry on my credit, lowering my score 15-17 points and it was all for nothing.

The worst part was her Manager ROBERT BORDIERI tried to tell me I misunderstood and that running my credit would not affect my score at all. He told me that it’s only a soft inquiry that only stays on your credit for 2 and a half months... WOW! So either he lies so much with great ease or he’s an idiot who’s somehow became a manager at a car dealership. 

I called their corporate office and Debbie the assistant to the executives was very short with me and quick to put the blame on me on the 1st phone call. She didn’t even remember me on the 2nd phone call. I asked to speak or get the contact info for one of the executives and she would not give me anything. All she said is that they will call me in a day or two. It’s been two weeks since the last call... All I got was call from the GM Bob apologizing for the Manager’s incorrect comments about credit and how we could close a deal. 

All in all, this company and dealership have shown NO PROFESSIONALISM, NO CUSTOMER SERVICE, NO RESPONSIBILITY, NO INTEGRITY AND NO HONOR. What is sad is that they probably take advantage of so many folks who don’t know any better so they will just keep on going treating good people like nothing. So whether if you’re a 1st time buyer or it’s your 5th car, don’t go to GILLMAN. I shared my nightmare experience with a couple of friends and not to my surprise, they also had a bad experience at GILLMAN. 

I once worked in the car industry but now work in a different industry which also consist of sales and customer service so I know how people should be treated. With that being said, this place is HORRIFIC. ",1,1036,Texas_without_threshold\Mitsubishi12 Reviews of Gillman Mitsubishi San Antonio.csv
11553,7,27-Apr-17,"Everything went great for us until we got to the financing part. The finance guy, George, gave us a huge run around filled with nothing but half-truths and outright lies in an attempt to convince us that Honda's bumper to bumper warranty is somehow applicable only to the initial 12months or 12,000 miles of service, after which bumper to bumper is reduced down to manufacturer defect. In reality, the only thing covered in the vehicles initial 12 months that expires after that is wheel alignment. 

Every time we asked George a question about the extended warranty's cost, he refused to answer directly and goes back to monthly payments. When pressed, he told us that it would cost $600 after he fudges around with financing, which turned out to be on an 18% APR that he also refused to disclose. We could have financed it through a third party on our own for around 2%! 

Throughout the ordeal, George never gave us a clear answer on the total loan amount, the APR, or the extended warranty he was so desperately pushing on to us. Like clockwork, every time we asked him anything related to the actual terms of the loan, ranging from principal to APR, to cost with and without the supposedly miraculous extended warranty, George ALWAYS went back to monthly payment amount. When I asked him why he isn't answering our questions, he blamed US for misleading him into thinking that we care more about monthly payment, which is an outright lie since we repeatedly asked him for the net cost and terms of loan. He then said that 90% of customers care about payment rather than loan, which is completely irrelevant since we weren't asking ANY question about monthly payment.

Finally, when we got upset over his dishonesty, he threw his paper pad on the desk and wrote the loan amount with and without the warranty. Turns out, what he told us would've cost $600 is actually $1600. To add insult to injury, he then asked us to sign an affidavit that we turned down his offer for $1,100, which was again an outright lie. When I clarified this point, he had the audacity to ask us if we would do it for $1,100.

Totally unacceptable experience. Shady and aggressive sales tactics have moved from the stereotypical used car salesman to thieving finance salesman.

The salesman, Keith, was absolutely phenomenal and should serve as an exemplary employee. The finance guy, George, needs to start giving answers to questions he was asked rather than answers he wants to give to sell warranties. You are a finance guy. You facilitate the sale. Do your job. Give a straight answer, because our experience yesterday was in blatant violation of the Truth in Lending Act.",1.4,691,Texas_without_threshold\Honda44 Reviews of John Eagle Honda of Houston.csv
5062,25,26-Apr-17,If you are buying from a distant place such as myself  up here in dallas you will basically have to beg them to sell you a car...... my sales man has been very unprofessional and will not reply to my texts was told new car sales manager will call needless to say it's been 1 week. Honestly I feel hopeless. Update!!!!!!!  They contacted me and told me everything was good to go payments where where I wanted it to be at drove from Dallas left at three in the morning with my two kids got to the dealership at 8:30 the car wasn't even clean or detailed I got all the paperwork and signed all the papers everything good to go handed over my keys to the trade and the salesman said what is this  I said it's my keys to the trade and he said oh I thought we were doing the deal without the trade ............ the truck was 28k and final sale price 43k .....??????? Wtffffff  15.2 percent apr!!!!!?????? I have a 670 credit score and that what they got . The will try and screw your over . I drove that whole way just to deal with that . Sales person was Aaron Reyes..... most unprofessional confused individual. And on top of that never repliesssssssss. Do not buy from here!!!! Also the manager did absolutely nothing about it ,1.6,344,Texas_without_threshold\Chrysler74 Reviews of Northwest Chrysler Jeep Dodge Ram.csv
21797,6,19-Apr-17,"By far the worst ever auto purchasing experience ever. This dealership discriminates against people who may have had a credit issue in their past & as well discriminates against ethnic cultures by cheating & stealing their hard earned money. They do not help your credit when your down, they lie, cheat , steal & mislead you, only making your situation worst. BE SMART & PURCHASE A VEHICLE ELSEWHERE YOU WON'T REGRET IT. For everyone we dealt with @ this dealership either lied, stole, cheated or misled us .",1,1229,Texas_without_threshold\Subaru11 Reviews of Corpus Christi Subaru.csv
16761,7,11-Apr-17,"Greenway Mazda invited me to the dealership with a free gift offer just to visit the dealership. It was clearly written that no purchase was necessary. When I visited them, first they made me fill up all sorts of information including social security numbers of my wife and me - ostensible reason was they needed to report to IRS if I won a bigger prize (5000$).  Then they negotiated with me to buy a vehicle or do an exchange with my vehicle. I told them very clearly that I was not there for buying or exchanging a vehicle. After a few days I got an alert from the credit bureau that they pulled up my credit report. Not only this, I got a letter from them today informing me that I had applied to them for vehicle financing and that they were sorry that they could not provide credit to me. I am absolutely flabbergasted with their act of deception. I strongly protest against this and I am inclined to report this to all social media sites and BB. 
Please note: All of the questions below don't apply to my case.",1,973,Texas_without_threshold\Mazda21 Reviews of Greenway Mazda.csv
4857,28,02-Apr-17,"This dealership is by far the worst you will ever encounter which makes me so sad because it's in a small town that is growing fast and I promise you, word will get around! The manager at this joke of a place, Orlando, basically held my friend and her children hostage in a the dealership. The background story is this: 

My friend went to buy a truck and used her 2015 Dodge Journey as a trade in. She purchased the truck on the 29th of March and on a April 1st was called to come into the dealership and sign one last paper. When she went in, they tried to tell her that the loan that she agreed to and signed a contract on for 5% APR was denied and therefore she would need to sign a new contract with a much higher interest rate and higher payment. Naturally she refused and that is when all xxxx broke loose. The manager tried to use his size to intimidate her, yelled at her in front of her children, locked her in the dealership, told her he had every right to change the terms and she had no choice and refused to give her back her trade in which the bank verified was still under a loan in her name. Even just one of those things is appalling but add it all up (and trust me, there was much more) and this place is despicable!!  

She was then told that she couldn't take the new truck with her or they would report it stolen and she also couldn't leave it on the lot or they would have it impounded at her expense and since they refused to let her turn it in and take back her trade in, she was left without a vehicle for her and her 2 young children. 

Please read all of the other horrible reviews on this place bay date back several years and use your coming sense. DO NOT shop at Boerne Dodge!!! There are too many other places that care about your business and your experience to waste your time getting bullied and lied to by this joke of a dealership!!!",1,338,Texas_without_threshold\Chrysler61 Reviews of Boerne Dodge Chrysler Jeep.csv
11554,8,02-Apr-17,"do not buy your car here. pay attention to what's on the contract and finance sheets. get everything in printed letterhead and do not let them go back and forth with handwritten notes and green screen numbers only. they post attractive online prices, and then after you agree to a number, try to get you with loan packing by presenting a seemingly ""great"" monthly rate that includes all kinds of extras at a much higher interest rate than what you'd qualify for. then they tell you that if you buy their expensive warranty plan, even on a honda cpo, that they'll significantly drop their rates. the finance guy also presented much higher monthly payments for the amount and rate included, and when i showed him that the online edmunds car payment calculator showed much lower payments, said they have different algorithm and he can change some factor to get me closer. it's basic math and amortization. i ended up walking out as i was vigilant even after being made to wait over 4 hours there, including in the finance office. to push their high interest plan and then expensive warranties, they'll also tell you that honda only finances those who've had honda financing before, which is false. they also tried to pass off as ""miscommunication"" the surprise appearance of their ""doc fees"" that ""everyone must pay"", even though the salesperson had explicitly agreed to no additional surprise charges over the transaction number that we had negotiated. when i got everyone involved in a room, they said they didn't think such a ""small"" charge would be a big deal. i ended up getting a car at autonation honda corpus christi and easily got the honda interest rate that i knew i should qualify for based on my credit. they made the whole deal transparent via email. i plan to talk to their GM and then honda corporate and the consumer protection agencies about these tactics at john eagle.",1,691,Texas_without_threshold\Honda44 Reviews of John Eagle Honda of Houston.csv
12007,66,31-Mar-17,"I purchased a vehicle w/ approved financing. Was later told the financing did not go through after I took delivery of the vehicle. I later found out the finance co had not cancelled, the dealership  had not turned in all of my paperwork. I was harassed by the Finance Mgr. ( Spencer) , which consisted of him telling me he contacted Mesquite Police Dept and reported the car stolen. After bouts with the finance dept, I was called by an individual that said he worked in finance at Fenton ( Carlos),( it turned out he really worked for the repo hunters), I told him I would return the vehicle as my first payment was not due, and this did not look like it was a start to a good relationship. He informed me he would have the car picked up so that I would not have to worry about a ride home. He said he would send the necessary paperwork for me to get my down payment back on Monday morning. The tow truck arrived, and I found out the driver only had a repo order. I still returned the car, called on Monday ; and was told by Spencer (Finance Mgr) that he would not return my down payment and I would have a repo on my credit. I had to get an attorney to get by down payment back. And to  boot, the dealership has continued to run credit applications on me at least every two weeks and that has been 4 months ago. I WOULD NOT RECCOMEND THIS PLACE TO ANYONE. ",1.5,701,Texas_without_threshold\Hyundai105 Reviews of Fenton Hyundai.csv
15476,8,23-Mar-17,"I (fortunately) did not purchase my Kia from the Plano dealership.  I was told however, that I needed to cancel my extended warranty (that should never have been added to my purchase in the 1st place) and that I had to go through the Plano dealership to cancel the warranty. I submitted my cancellation on 01/23/17.  I was told by Kia Corporate that it shouldn't take more than 3 weeks to process my cancellation.  2 MONTHS LATER - still waiting.  Of course they want to hang on to the warranty as long as possible because that is FREE money in their pocket and more money from my pocket.  I was told by the dealership that the refund should go out ""this"" month, however I have still not received anything or heard anything regarding the cancellation.  I have bought 2 cars from Kia in the last 4 years (both financed through Kia), and was going to purchase a 3rd vehicle this year.  Due to the way this issue has been handled, I am seriously thinking about going elsewhere to purchase my future vehicles.  You don't treat loyal customers who are repeat customers (that have NEVER missed a payment) this way!!!!!!  And furthermore, regardless of what other reviews the Plano dealership receives - I WOULD NEVER, EVERY BUY A VEHICLE FROM THEM!!!!!!   ",1,886,Texas_without_threshold\Kia30 Reviews of Central Kia of Plano.csv
16763,9,08-Mar-17,"I filled out the on line app. and sent it in There was not a hour gone by before greenway mazda started calling me.Yes Mr  Walker we can finance you and you have a pre approval already. When can you come in?I tell them I can come in as early as the next day but before I do I am letting you know I do not have a cosigner. OK that is fine come in.Later I get e mail from the sales manager stating you have been pre approved so the next day I go in. I speak to Ibrahim who tells me he is the sales manager. He shows me a couple of cars go to finance then comes back, first thing out his mouth do you have a co signer? I told him I told you all in the beginning I did not so why have you wasted my time and gas? If I went off on you all first thing you would say is that I am crazy. Ibrahim said I am going to talk to finance manager and I will get back with you. Needless to say I have not heard nothing back from them except for the occasional you are pre approved schedule a time to come in.IF we keep allowing these dealers to keep doing this to people the will. Please take your business somewhere else.

                                                                   Thanks,
                                                                  
                                                                   Lamar Walker
      ",1.6,973,Texas_without_threshold\Mazda21 Reviews of Greenway Mazda.csv
12427,15,03-Mar-17,"I applied for credit online and picked a car and gave them my trade information and had the deal completely worked out over the phone. They told me $1,000 down payment with my trade would yield a monthly payment of $280 per month. My family was thrilled with the deal and we went to pick up the car and sign the paper work. They took me in to the office and said my payments would be $400 per month. I said there must be some mistake, I already worked this all out on the phone and my payment is supposed to be $280. They said, well the guy you spoke with isn't here today so this is the new deal. I said ""no thank you"" and turned to walk away and they grabbed me on the way out and said give us 20 minutes. They came back after an hour and said, ""sorry, that's our best offer"". I left and promised to tell this story online which I am doing now. Don't go here.",1,728,Texas_without_threshold\Hyundai35 Reviews of North Freeway Hyundai.csv
12651,22,02-Mar-17,"The car is good. However, the monthly installments I'll have to pay over the next 72 months is high compared to the installment quote on the Hyundaiusa website. On the site, with the same amount of loan amount, the monthly installments turned out to $222, however the dealership charged me $290, which I thought was quite a high price to pay for 72 months, when compared to $222.",2.8,736,Texas_without_threshold\Hyundai48 Reviews of Sterling McCall Hyundai South Loop.csv
334,23,13-Feb-17,"Dealer would not sell vehicle at price shown on internet. Also, dealer said that they would be .25% lower than my financing. The financing was .29% HIGHER than my financing. Be wary of the typical car dealership games where the floor manager and finance manager tell you something completely different than the sales associate",1.2,11,Texas_without_threshold\Alfa Romeo25 Reviews of Alfa Romeo Fiat of Fort Worth.csv
4290,25,02-Feb-17,"Unfortunately, there is no way to give ""negative"" stars. If possible, I would.

First, I found a price for a vehicle on the website that I really wanted. Called and talked with Eric, and told him I would come out in the evening to look at it. The vehicle was listed as ""brand new"". Once I arrived and met with Eric, he said that the vehicle was not here, that a manager had taken it home for the day. Even though it was not here (per Eric at that time), since I knew that was the one I wanted, I told him no need to take a test drive, just show me another vehicle on the lot that has the same features to look into. At that point, I wanted him to start running the numbers to get financing in process, as I didn't want to be there all night.
Miraculously, the vehicle was found, but the pricing was given and it was higher than the advertised price on the internet. Why post a sale price and not honor it? Well, it is because it has been ""sold"" to the service department to be used there, and then ""sold"" back to sales to sell me. The rebates that would come with a new model do not apply, since it is NOT technically a new vehicle.

After going back and forth, a deal was made and I drove out of the dealership with my dream vehicle. For (2) weeks exactly, I drove around and showed all of my friends and family about all of the cool features that this truck has.

Then, (14) days after making the purchase and signing the contract, I was called and asked to come into the dealership to discuss some paperwork. It was then told to me that after all, the bank that I signed the contract with decided that they are not going to honor it. I had to either give it back and drive home in my previous vehicle that I traded in, or sign a NEW contract with a massive increase on interest rate. YOU ARE READING THIS RIGHT. THE CONTRACT I SIGNED WAS NOT BEING HONORED BY THE FINANCE COMPANY AND DEALERSHIP AFTER (14) DAYS. Nothing changed in my credit, and nothing was shown to be inaccurate in my application. I have NEVER had a legal document that I signed given back to me and told that the SELLER is not going to honor it. If I just showed up after 2 weeks and said I do not like the terms and want to change it, they would laugh me out the door. I had to either surrender the vehicle IMMEDIATELY or pay MORE money.

I never thought signing a legally binding contract can just be denied, after 2 weeks, with no lies or wrong information listed.

The only recourse will be to let as many people as I can all over the world know that in Texas, a vehicle contract with AutoNation means NOTHING. There are NO words to describe the feeling that a contract means nothing. There is NO language in the contract stating that it is waiting for approval, but this dealership makes deals, signs contracts between customers and finance companies, without getting approvals. I thought problems like this might come from a used car dealership that could be shady, but not the dealer on a NEW vehicle. I have been lied to at every point of the process of buying a NEW vehicle. Wrong price listed, NOT new as stated, contract cancelled after (2) weeks, and either sign a NEW contract with higher terms, or take back your previously paid off trade in and act like the last (2) weeks never happened.

UPDATE: After contacting the general manager of the facility, they changed my contract again back to the original contract. I do not know how this happened in the first place, but the general manager, Nick, was beyond helpful and fixed the issue. I am confident that the financing individuals did what they did to me without his knowledge.

At the end of the day, my issued were resolved. Unfortunately, this should have never happened the way it did. Hopefully, they have taken the steps necessary to make sure moving forward this does not happen again to anyone else.",2,312,Texas_without_threshold\Chrysler38 Reviews of AutoNation Chrysler Dodge Jeep Ram Katy.csv
18154,89,30-Jan-17,"6 months ago, I went into a Nissan dealership to “trade-in” my car for a new one. We went through the whole process, signed necessary paperwork left under the impression that I received a new car through a trade-in. Much to my surprise about a month later I began getting calls from the loan company stating that I was past due on my monthly payment. I was confused so I called the dealership and spoke to the financial manager who informed me that the car was not traded in and that he has no idea where the car was. I spoke to the floor manager and inquired as to what was going on, he informed me there was nothing he could do because I ""made a deal with the dealer so I would have to work things out with him"". After that conversation, I called Nissan’s corporate office who informed me that things would have to be worked out with the local dealership because they only handle ""manufacture problems"". Everyone I spoke to was dismissive as if this wasn’t a problem. Frustrated at this point I spoke with the initial salesman who says that him leasing the car until it is re-financed was always a part of the plan and never trading it in. Thinking I had no other option because I could not afford to pay for two cars I agreed to allow him to lease for a few months until ""the buyer's credit was high enough"". That never happened and then I find out that he was trying to lease the car to someone else but they aren't paying the payments and it is overdue by $1900. Long story short, I recently got the car back, after MUCH hassle, however, I will NEVER return to this dealership or any other Nissan dealership to purchase a vehicle from them. They didn’t even have the courtesy to investigate the case and speak with me about the situation. Not professional at all!",1,1066,Texas_without_threshold\Nissan170 Reviews of Central Houston Nissan.csv
17528,9,13-Jan-17,"Helped my grandson buy his first new car. Already approved by our current credit union.  They would not give the $4500 discount if we did not finance thru them.  I asked if they used ALLY, they said yes.  I told them to hit my credit once with Ally.  They hit it twice with another company also, causing my credit rating to go down. Bought car on Dec.2, still don't have license plates on Jan 15. Got payments within our budget but their methods are very high pressure & shady.  Will never do business with them again.",1.5,1046,Texas_without_threshold\Mitsubishi32 Reviews of Mission Mitsubishi.csv
12829,14,10-Jan-17,Finance manager overcharged the APR on loan to.4.9 to a customer with credit rating of 820. He knew my wife was set on getting that particular car. Could'nt haggle over that with wife present. Even asked him why so high. He answered Infinity had that finance> Never dealt with infinity.Dealt with toyota and got 0 percent. Acura offered 0 percent on new car. Clear Lake Infinity have people to rip you if not careful.,2,748,Texas_without_threshold\INFINITI19 Reviews of Clear Lake INFINITI.csv
